Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Normalised Votes
The Hero: Love Story of a Spy,2003,160,"Action, Adventure, Drama",5.3,2133,Anil Sharma,Sunny Deol,Preity Zinta,Priyanka Chopra Jonas,6.0
The Hidden Strike,2020,100,War,3.5,41,Suzad Iqbal Khan,Deepraj Rana,Mir Sarwar,Jimmy Sharma,0.06549520766773163
The Himalayan Diaries,2019,80,"Comedy, Romance",8.0,9,Anjanikumar Tripathi,Nikita Sharma,Priyanshu Solanki,Mahesh Gahalot,0.02922077922077922
The Holy Fish,2017,89,Drama,7.2,16,Sandeep Mishra,Vimal Chandra Pandey,Ashwini Agarwal,Sayyed Iqbal Ahmed,0.11678832116788321
The House Next Door,2017,137,Horror,6.8,2139,Milind Rau,Prakash Belawadi,Khushi Hajare,Andrea Jeremiah,15.613138686131387
The Hundred Bucks,2020,102,Drama,6.8,10,Dushyant Pratap Singh,Kavita Tripathi,Rajesh Mishra,Dinesh Bawara,0.01597444089456869
The Hundred-Foot Journey,2014,122,"Comedy, Drama",7.3,78340,Lasse Hallstr�m,Helen Mirren,Om Puri,Manish Dayal,208.35106382978722
The Hungry,2017,100,Drama,7.2,894,Bornila Chatterjee,Naseeruddin Shah,Tisca Chopra,Neeraj Kabi,6.525547445255475
The Idiotmaker's Gravity Tour,2011,106,"Comedy, Drama",6.4,27,Daniel Kremer,William Cully Allen,K.J. Linhein,Alanna Blair,0.07563025210084033
The Impossible Murder,2010,82,Mystery,6.4,34,Sareesh Sudhakaran,Hemu Adhikari,Minnakshi Das,Ajay Gatlewar,0.05964912280701754
The Jinx,2017,118,Thriller,6.0,12,Prince,Kanak Pandey,Rajesh Raja,Aditi Singh,0.08759124087591241
The Journey of Karma,2018,98,Drama,6.6,89,Jagbir Dahiya,Shakti Kapoor,Poonam Pandey,Gauri Shankar,0.344294003868472
The Journey Weekend Night,2020,122,Thriller,6.1,7,Shaik Khaja Hussain,Yash Agarwal,Imran Ali,Arti Gaikwad,0.011182108626198083
The Killer,2006,117,"Action, Crime, Drama",4.7,1069,Hasnain Hyderabadwala,Raksha Mistry,Irrfan Khan,Emraan Hashmi,2.0265402843601894
The Last Color,2019,90,Drama,7.9,778,Vikas Khanna,Anuj Tyagi,Vajid Ali,Ankita,2.5259740259740258
The Last Tale of Kayenaat,2016,140,Thriller,5.9,22,Iqbal Baksh,Vani Vashishth,Zeeshan Khan,Aman Sandhu,0.05459057071960298
The Lastbenchers,2014,147,"Biography, Comedy, Drama",7.3,29,Prajact Rebeloma,Prajakt Rebeloma,Pooja Bhattad,Shriya Fule,0.07712765957446809
The Legend of Bhagat Singh,2002,155,"Action, Biography, Drama",8.1,15250,Rajkumar Santoshi,Ajay Devgn,Sushant Singh,D. Santosh,34.308211473565805
The Legend of Drona,2008,138,"Action, Adventure, Fantasy",2.0,2442,Goldie Behl,Jayshree Arora,Veer Arya,Abhishek Bachchan,3.7396630934150075
The Lift Boy,2019,107,"Comedy, Drama",7.2,2375,Jonathan Augustin,Moin Khan,Nyla Masood,Sagar Kale,7.711038961038961
The Light of the World,1931,124,"Drama, Fantasy",6.2,112,Ardeshir Irani,Master Vithal,Zubeida,Jillo,1.8983050847457628
The Light: Swami Vivekananda,2013,117,"Biography, History",7.8,10,J. Misra,Utpal Sinha,Deep Bhattacharya,Gargi Roy Chowdhury,0.017605633802816902
The Lost Salesman of Delhi,2014,97,"Adventure, Drama, Mystery",7.9,39,Deepak Mahajan,Manoj Bakshi,Radha Bhatt,Preet Bhatti,0.10372340425531915
The Lovers,2015,109,"Action, Adventure, Romance",4.6,3105,Roland Joff�,Josh Hartnett,Bipasha Basu,Tamsin Egerton,15.371287128712872
The Lunchbox,2013,104,"Drama, Romance",7.8,52120,Ritesh Batra,Irrfan Khan,Nimrat Kaur,Nawazuddin Siddiqui,91.7605633802817
The Monster,1994,132,"Comedy, Horror",4.4,252,Shyam Ramsay,Tulsi Ramsay,Karan Shah,Archana Puran Singh,1.0521920668058455
The Morning Breeze,1995,89,Drama,7.0,243,Saeed Akhtar Mirza,Kaifi Azmi,Mayuri Kango,Seema Kelkar,1.0945945945945945
The Murderer: Hamilton Palace,2011,108,"Action, Mystery",4.0,10,Raj N. Sippy,Mimoh Chakraborty,Milind Gunaji,Shakti Kapoor,0.028011204481792718
The Mystic Masseur,2001,117,"Comedy, Drama",5.8,439,Ismail Merchant,Om Puri,James Fox,Aasif Mandvi,1.384858044164038
The Naxalites,1980,141,Drama,6.4,17,Khwaja Ahmad Abbas,Jalal Agha,Saleem Christopher Agha,Shehnaz Anand,0.38636363636363635
The Other End of the Line,2007,106,"Comedy, Drama, Family",6.2,5868,James Dodson,Jesse Metcalfe,Sara Foster,Anupam Kher,9.962648556876061
The Other Side of the Door,2016,96,Horror,5.3,17337,Johannes Roberts,Sarah Wayne Callies,Jeremy Sisto,Sofia Rosinsky,43.01985111662531
The Past,2018,120,"Drama, Horror",3.5,164,Gagan Puri,Sonia Albizuri,Samiksha Bhatt,Yuvraaj Parashar,0.6344294003868471
The Perfect Girl,2015,97,Romance,5.7,123,Prakash Nambiar,Teeshay,Tara-Alisha Berry,Shalaka Apte,0.6089108910891089
The Pickup Artist,2019,111,"Crime, Mystery, Thriller",8.7,85,Rohit Arora,Saasha Aery,Sidharth Bhardwaj,Anahita Bhooshan,0.275974025974026
The Power,2021,154,"Action, Crime, Drama",5.7,1544,Mahesh Manjrekar,Vidyut Jammwal,Shruti Haasan,Salil Ankola,3.7750611246943766
The President Is Coming,2009,90,Comedy,6.8,640,Kunaal Roy Kapur,Konkona Sen Sharma,Shernaz Patel,Shivani Tanksale,1.797752808988764
The Prince of Light,2000,97,"Animation, Drama, Adventure",6.8,84,Y�g� Sak�,Bryan Cranston,Edie Mirman,Tom Wyner,0.2916666666666667
The Princess and the Hunter,1935,164,"Action, Adventure",4.5,22,Homi Wadia,Fearless Nadia,Sharifa,Gulshan,2.0
The Pushkar Lodge,2020,115,Drama,8.6,14,Vijay Suthar,Anil Chahar,Sachin Chaudhary,Yashvi Chhabra,0.022364217252396165
The Rally,2017,130,"Action, Drama, Romance",7.3,249,Deepak Anand,Mirza,Arshin Mehta,Sachin Chhabra,1.8175182481751824
The Reluctant Crime,2020,113,Drama,9.4,16,Arvind Pratap,Dharmendra Ahir,Awanish Kotnal,Rakhi Mansha,0.025559105431309903
The Revenge: Geeta Mera Naam,2000,108,Action,2.9,15,Dilip Gulati,Dharmendra,Kalyani Thakkar,Durgesh Nandini,0.052083333333333336
The Royal Bengal Tiger,2014,110,Thriller,6.9,793,Rajesh Ganguly,Jeet,Abir Chatterjee,Priyanka Sarkar,2.109042553191489
The Savage Princess,1952,101,"Action, Adventure, Drama",7.0,280,Mehboob Khan,Dilip Kumar,Nimmi,Prem Nath,3.943661971830986
The Second Best Exotic Marigold Hotel,2015,122,"Comedy, Drama, Romance",6.6,32007,John Madden,Judi Dench,Maggie Smith,Bill Nighy,158.45049504950495
The Seventh Horse of the Sun,1992,130,"Drama, Romance",8.0,814,Shyam Benegal,Rajit Kapoor,Raghuvir Yadav,Siraj Ahmed,7.366515837104072
The Shaukeens,2014,124,Comedy,4.9,2906,Abhishek Sharma,Akshay Kumar,Lisa Haydon,Anupam Kher,7.7287234042553195
The Shepherdess and the Seven Songs,2020,96,Drama,6.7,87,Pushpendra Singh,Shahnawaz Bhat,Sadakkit Bijran,Ranjit Khajuria,0.1389776357827476
The Sholay Girl,2019,106,"Action, Biography, Drama",7.7,92,Aditya Sarpotdar,Bidita Bag,Chandan Roy Sanyal,Vineet Raina,0.2987012987012987
The Silence,2015,91,Drama,7.3,293,Gajendra Ahire,Sonam Arora,Mugdha Chaphekar,Mihiresh Joshi,1.4504950495049505
The Silent Heroes,2015,115,"Adventure, Drama, Family",6.4,64,Mahesh Bhatt,Mann Bagga,Gurfareen Bano,Maanuv Bharadwaj,0.31683168316831684
The Skies Have Bowed,1968,160,"Comedy, Romance",6.8,157,Lekh Tandon,Rajendra Kumar,Saira Banu,Rajendranath Malhotra,3.5280898876404496
The Sky Is Pink,2019,143,"Drama, Romance",7.6,7683,Shonali Bose,Priyanka Chopra Jonas,Farhan Akhtar,Zaira Wasim,24.944805194805195
The Song of Scorpions,2017,119,Drama,5.9,294,Anup Singh,Golshifteh Farahani,Irrfan Khan,Waheeda Rehman,2.145985401459854
The Spectacular Jihad of Taz Rahim,2015,128,"Comedy, Crime, Drama",5.7,19,Raghav Murali,Monica Dogra,Rahsaan Noor,Kal Parekh,0.09405940594059406
The Square Circle,1996,107,"Drama, Music, Romance",7.2,72,Amol Palekar,Nirmal Pandey,Sonali Kulkarni,Faiyyaz,0.3582089552238806
The Stoneman Murders,2009,95,"Crime, Drama, Mystery",7.4,2808,Manish Gupta,Kay Kay Menon,Arbaaz Khan,Rukhsar Rehman,7.887640449438202
The Tape,2017,90,Horror,7.1,21,Saket S. Behl,Samir Soni,Sonika Chopra,Jaswinder Kaur,0.15328467153284672
The Tashkent Files,2019,134,"Drama, Mystery, Thriller",7.8,9579,Vivek Agnihotri,Shweta Basu Prasad,Mithun Chakraborty,Naseeruddin Shah,31.100649350649352
The Threshold,2015,87,Drama,7.3,55,Pushan Kripalani,Neena Gupta,Rajit Kapoor,Dhanendra Kawde,0.2722772277227723
The Touch,1980,145,"Drama, Romance",8.1,755,Sai Paranjape,Shabana Azmi,Naseeruddin Shah,Sudha Chopra,17.15909090909091
The Train,1970,138,"Action, Crime, Mystery",6.4,155,Ravikant Nagaich,Rajesh Khanna,Nanda,Helen,2.980769230769231
The Train,2011,133,Drama,4.4,133,Jayaraaj,Mammootty,Sheena Chohan,Sabitha Jayaraaj,0.37254901960784315
The Train: Some Lines Should Never Be Crossed...,2007,134,"Crime, Drama, Thriller",4.3,1082,Hasnain Hyderabadwala,Raksha Mistry,Emraan Hashmi,Geeta Basra,1.837011884550085
The Tree,2017,99,"Drama, Fantasy",5.7,81,Manika Sharma,Varsha Agnihotri,Shabana Azmi,Jayati Bhatia,0.5912408759124088
The Unsound,2013,105,Thriller,4.6,24,Alok Shrivastav,Shadab Khan,Anurita Jha,Sapna Thakur,0.04225352112676056
The Untitled Kartik Krishnan Project,2010,75,"Drama, Mystery, Sci-Fi",5.7,62,Srinivas Sunderrajan,Swara Bhaskar,Vishwesh Krishnamoorthy,Kartik Krishnan,0.10877192982456141
The Villain,2014,129,"Action, Crime, Drama",6.5,17169,Mohit Suri,Sidharth Malhotra,Shraddha Kapoor,Riteish Deshmukh,45.662234042553195
The Violin Player,2015,72,"Drama, Music",6.9,363,Bauddhayan Mukherji,Adil Hussain,Ritwick Chakraborty,Nayani Dixit,1.797029702970297
The Waiting Room,2010,90,"Crime, Drama, Mystery",6.0,99,Maneej Premnath,Raj Singh Chaudhary,Raja Chaudhary,Radhika Apte,0.1736842105263158
The Warrior,2001,86,"Adventure, Drama",6.7,2541,Asif Kapadia,Irrfan Khan,Puru Chibber,Aino Annuddin,8.015772870662461
The Web of the Witch,2002,90,"Comedy, Family, Fantasy",7.4,1789,Vishal Bhardwaj,Shabana Azmi,Shweta Basu Prasad,Makrand Deshpande,4.02474690663667
The White Elephant,2009,115,Mystery,5.2,17,Aijaz Khan,Tannishtha Chatterjee,Neena Gupta,Anil Kumar,0.047752808988764044
The White Tiger,2021,125,"Crime, Drama",7.1,49877,Ramin Bahrani,Adarsh Gourav,Rajkummar Rao,Priyanka Chopra Jonas,121.94865525672371
The Wife,2021,106,"Crime, Horror, Romance",4.5,235,Sarmad Khan,Gurmeet Choudhary,Shweta Dadhich,Sayani Datta,0.5745721271393643
The Window,2018,118,"Drama, Mystery",7.0,33,V.K. Choudhary,Atul Hanwat,Praveen Maheswari,Sayoni Mishra,0.1276595744680851
The World of Fashion,2013,120,"Drama, Thriller",6.8,6,Sanjay Khandelwal,Ajaz Khan,Reena Ranchandani,Amrita Prakash,0.01056338028169014
The Writer,2015,107,"Crime, Mystery",5.9,15,Rajeev Jhaveri,Gemma Atkinson,Victor Banerjee,Gauahar Khan,0.07425742574257425
The Xpose,2014,113,"Mystery, Thriller",3.3,1608,Ananth Narayan Mahadevan,Himesh Reshammiya,Yo Yo Honey Singh,Irrfan Khan,4.276595744680851
The Zoo,1967,125,"Crime, Drama, Mystery",7.3,847,Satyajit Ray,Uttam Kumar,Kalipada Chakraborty,Nripati Chatterjee,16.94
The Zoya Factor,2019,134,"Comedy, Drama, Romance",4.2,2119,Abhishek Sharma,Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor,6.87987012987013
Thee,1981,160,"Action, Crime, Drama",6.6,130,R. Krishnamurthy,Rajinikanth,S. Balaji,Showkar Janaki,2.3214285714285716
Thikana,1987,138,"Crime, Drama",5.5,76,Mahesh Bhatt,Smita Patil,Anil Kapoor,Amrita Singh,1.4901960784313726
Thikka,2016,140,"Action, Comedy",4.4,147,Sunil K. Reddy,Ajay,Ali,Anand,0.36476426799007444
THIRUMATHI PALANISAMY,1992,140,Drama,4.4,14,R. Sundarajan,Sathyaraj,Sukanya,Goundamani,0.12669683257918551
Thoda Pyaar Thoda Magic,2008,145,"Comedy, Drama, Family",4.9,2390,Kunal Kohli,Saif Ali Khan,Rani Mukerji,Rishi Kapoor,3.660030627871363
Thodasa Roomani Ho Jaayen,1990,160,"Comedy, Drama, Musical",7.0,188,Amol Palekar,Anita Kanwar,Nana Patekar,Riju Bajaj,2.292682926829268
Thodi Thodi Si Manmaaniyan,2017,135,"Drama, Romance",5.9,38,Aditya Sarpotdar,Karim Hajee,Mukesh Tiwari,Shilpa Tulaskar,0.2773722627737226
Thodisi Bewafaii,1980,150,Drama,5.9,101,Esmayeel Shroff,Rajesh Khanna,Shabana Azmi,Siddharth,2.2954545454545454
Thokar,1953,140,"Drama, Family",7.3,13,Lekhraj Bhakri,Shammi Kapoor,Shyama,Ravindra Kapoor,0.3561643835616438
Thoongathey Tambi Thoongathey,1983,137,Drama,6.4,108,S.P. Muthuraman,Kamal Haasan,Radha,Goundamani,1.7419354838709677
Three and a Half,2018,121,Drama,6.6,228,Dar Gai,Dheer Momaya,Arya Dave,Chandani Grover,0.8820116054158608
Three Atrangi Jai-Veeru-Gabbar,2015,124,Comedy,5.9,7,Abhishek Utkarsh Deokar,Bonnie Juneja,Manoj Sharma,Gurdev Bhullar,0.034653465346534656
"Three: Love, Lies, Betrayal",2009,121,"Drama, Mystery, Thriller",5.8,68,Vishal Pandya,Aashish Chaudhary,Akshay Kapoor,Nausheen Ali Sardar,0.19101123595505617
Through the Eyelashes,1978,135,"Drama, Family, Romance",7.1,378,Hiren Nag,Sachin Pilgaonkar,Ranjeeta Kaur,Madan Puri,7.56
Thugs of Hindostan,2018,164,"Action, Adventure",4.1,18219,Vijay Krishna Acharya,Aamir Khan,Amitabh Bachchan,Katrina Kaif,70.47969052224371
Tiger,2016,130,Action,6.4,45,Sartaj Singh Pannu,Sippy Gill,Ihana Dhillon,Yograj Singh,0.11166253101736973
Tiger Zinda Hai,2017,161,"Action, Adventure, Thriller",5.9,25732,Ali Abbas Zafar,Salman Khan,Katrina Kaif,Anupriya Goenka,187.82481751824818
Tigers,2014,94,Drama,7.3,1553,Danis Tanovic,Emraan Hashmi,Geetanjali Thapa,Danny Huston,4.13031914893617
Tikli and Laxmi Bomb,2017,151,Drama,7.9,1785,Aditya Kripalani,Chitrangada Chakraborty,Vibhawari Deshpande,Saharsh Kumar Shukla,13.02919708029197
Time Out,2015,98,"Drama, Family, Music",5.9,338,Rikhil Bahadur,Chirag Malhotra,Pranay Pachauri,Kaamya Sharma,1.6732673267326732
Time Pass,2005,88,Romance,4.1,35,Chander Mishra,Sherlyn Chopra,Tanaaz Currim Irani,Adi Irani,0.07261410788381743
Time to Dance,2021,113,"Musical, Romance",1.8,730,Stanley D'Costa,Sooraj Pancholi,Isabelle Kaif,Waluscha De Sousa,1.784841075794621
Time To Retaliate: MASOOM,2019,113,Crime,5.4,19,Kumaar Aadarsh,Alia Khan Dar,Ritesh Raghuvanshi,Vriddhi Patwa,0.06168831168831169
Tinku,1977,135,Drama,6.3,22,Kalpataru,Tinku,Rajesh Khanna,Vinod Mehra,0.3548387096774194
Tirangaa,1992,168,"Action, Drama, Thriller",6.9,1874,Mehul Kumar,Raaj Kumar,Nana Patekar,Deepak Shirke,16.959276018099548
Tirchhi Topiwale,1998,144,"Comedy, Drama, Musical",5.0,53,Nadeem Khan,Inder Kumar,Chunky Panday,Monica Bedi,0.19557195571955718
Tishnagi,2018,136,"Romance, Thriller",4.1,27,Sameer Khan,Shrivastava Anushka,Israil Khan,Sarthak Pradhan,0.10444874274661509
Titli,2014,116,"Action, Crime, Drama",7.6,4483,Kanu Behl,Shashank Arora,Ranvir Shorey,Shivani Raghuvanshi,11.922872340425531
Titoo MBA,2014,111,"Comedy, Romance",4.3,100,Amit Singh,Vats Amit,Nishant Dahiya,Pragya Jaiswal,0.26595744680851063
To B or Not to B,2016,113,"Drama, Family, Thriller",6.7,10,Vierendrra Lalit,Rahul Roy,Vivek Srivastav,Akansha Shivhare,0.02481389578163772
To Fall in Love,2000,159,"Comedy, Drama, Musical",4.4,2099,K. Muralimohana Rao,Kashmira Shah,Salman Khan,Jackie Shroff,7.288194444444445
Toba Tek Singh,2018,75,"Drama, History",6.9,118,Ketan Mehta,Pankaj Kapur,Vinay Pathak,N.K. Pant,0.4564796905222437
Toh Baat Pakki!,2010,122,"Comedy, Drama",5.1,374,Kedar Shinde,Tabu,Sharman Joshi,Yuvika Chaudhary,0.656140350877193
Tohfa,1984,159,"Drama, Romance",5.2,121,K. Raghavendra Rao,Jeetendra,Jaya Prada,Sridevi,2.75
Tohfa Mohabbat Ka,1988,150,"Drama, Romance",5.5,30,Ram Govind,Preeti Ganguli,Ram Govind,Govinda,0.4
Toilet: A Love Story,2017,155,"Comedy, Drama",7.2,18889,Shree Narayan Singh,Anupam Kher,Akshay Kumar,Bhumi Pednekar,137.87591240875912
"Tom, Dick, and Harry",2006,137,"Action, Comedy, Romance",3.2,557,Deepak Tijori,Rakesh Bedi,Bobby Darling,Avtar Gill,1.0559241706161138
Tony: My Mentor the Serial Killer,2018,124,Thriller,7.9,485,Vipul K. Rawal,Mahesh Jilowa,Yashodhan Rana,Manoj Chandila,1.8762088974854931
Toofan,1989,174,"Action, Crime",4.9,719,Ketan Desai,Amitabh Bachchan,Meenakshi Sheshadri,Amrita Singh,11.78688524590164
Toofan,1975,138,"Action, Adventure",5.7,34,Kedar Kapoor,Vikram Makandar,Priyadarshini,Jagdeep,0.6071428571428571
Toofani Tarzan,1937,112,Adventure,3.4,11,Homi Wadia,John Cawas,Gulshan,Boman Shroff,0.6285714285714286
Toonpur Ka Superrhero,2010,95,"Animation, Action, Adventure",4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya,1.3087719298245615
Toote Khilone,1978,136,Drama,5.7,12,Ketan Anand,Shekhar Kapur,Shabana Azmi,Urmila Bhatt,0.24
Tope,2016,87,Drama,5.4,34,Buddhadev Dasgupta,Krishnendu Adhikari,Biswarup Biswas,Ananya Chatterjee,0.08436724565756824
Topless,2005,112,"Drama, Romance",2.6,11,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon,0.022821576763485476
Torbaaz,2020,133,"Action, Drama, Sport",6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev,8.44888178913738
Total Dhamaal,2019,130,"Action, Adventure, Comedy",4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit,18.34090909090909
Total Siyapaa,2014,108,"Comedy, Drama, Romance",5.0,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher,7.662234042553192
Tottaa Pataaka Item Maal,2019,107,Drama,7.6,1361,Aditya Kripalani,Ahmareen Anjum,Chitrangada Chakraborty,Sonal Joshi,4.4188311688311686
Touhean,1989,135,"Drama, Family",6.3,9,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure,0.14754098360655737
Traffic,2016,104,"Adventure, Drama, Thriller",6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta,6.148883374689826
Traffic Signal,2007,130,Drama,6.5,1544,Madhur Bhandarkar,Kunal Khemu,Neetu Chandra,Upendra Limaye,2.6213921901528012
Train Station,2015,97,"Crime, Drama, Mystery",5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan,0.7128712871287128
Train to Pakistan,1998,111,"Drama, War",6.7,245,Pamela Rooks,Mohan Agashe,Nirmal Pandey,Rajit Kapoor,0.9040590405904059
Trapped,2016,105,"Drama, Thriller",7.6,11216,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen,27.831265508684865
Trapped in Tradition: Rivaaz,2011,107,"Crime, Drama, Thriller",5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu,0.24929971988795518
Tribhanga,2021,95,"Drama, Family",6.1,2508,Renuka Shahane,Kajol,Tanvi Azmi,Mithila Palkar,6.1320293398533
Tridev,1989,173,"Action, Crime, Drama",6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff,30.704918032786885
"Trikal (Past, Present, Future)",1985,137,Drama,7.0,255,Shyam Benegal,Leela Naidu,Neena Gupta,Anita Kanwar,4.722222222222222
Trimurti: Bond of Three,1995,187,"Action, Drama",4.8,2516,Mukul Anand,Jackie Shroff,Anil Kapoor,Shah Rukh Khan,11.333333333333334
Trinetra,1991,157,Action,5.1,75,Harry Baweja,Mahesh Anand,Arun Bakshi,Laxmikant Berde,1.0638297872340425
Trip to Bhangarh: Asia's Most Haunted Place,2014,113,"Horror, Thriller",2.4,266,Jitendra Pawar,Manish Chaudhary,Suzanna Mukherjee,Piyush Raina,0.7074468085106383
Trishagni,1988,114,Drama,7.3,63,Nabendu Ghosh,Nana Patekar,Pallavi Joshi,Alok Nath,0.84
Trishna,1978,127,Drama,7.2,48,Anil Ganguly,Shashi Kapoor,Sanjeev Kumar,Rakhee Gulzar,0.96
Trishna,2011,117,Drama,6.0,3021,Michael Winterbottom,Freida Pinto,Riz Ahmed,Mita Vashisht,8.46218487394958
Trishul,1978,167,"Action, Drama, Musical",7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor,41.72
Triveni,1985,131,"Crime, Drama, Mystery",5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt,0.1111111111111111
Triyacharitra,1994,120,Drama,7.3,73,Basu Chatterjee,Rajeshwari Sachdev,S.M. Zaheer,Mansi Upadhyay,0.3048016701461378
Tryst with Destiny,2020,96,Drama,8.0,13,Prashant Nair,Suhasini,Vineet Kumar Singh,Jaideep Ahlawat,0.020766773162939296
Tu Chor Main Sipahi,1996,153,"Action, Comedy, Drama",5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu,6.502487562189055
Tubelight,2017,136,"Drama, War",3.8,17774,Kabir Khan,Salman Khan,Sohail Khan,Om Puri,129.73722627737226
Tuesdays and Fridays,2021,106,"Comedy, Musical, Romance",4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia,1.4034229828850855
Tujhe Meri Kasam,2003,155,Romance,6.4,370,Vijay K. Bhaskar,Riteish Deshmukh,Genelia D'Souza,Shakti Kapoor,1.0407876230661042
Tujhse He Raabta,2015,88,"Drama, Romance",6.2,11,Nivedita Basu,Sara Khan,Yasir Shah,Zara Barring,0.054455445544554455
Tulsi Vivah,1971,162,"Adventure, Fantasy",6.6,18,Chandrakant,Abhi Bhattacharya,Jayshree Gadkar,Geetanjali,0.27692307692307694
Tulsi: Mathrudevobhava,2008,134,Drama,6.0,83,Ajay Kumar,Manisha Koirala,Irrfan Khan,Sadashiv Amrapurkar,0.12710566615620214
Tum Bin 2,2016,147,"Drama, Romance",4.8,1187,Anubhav Sinha,Peter Pedrero,Neha Sharma,Aditya Seal,2.945409429280397
Tum Bin...: Love Will Find a Way,2001,158,"Drama, Romance",7.5,3259,Anubhav Sinha,Priyanshu Chatterjee,Himanshu Malik,Sandali Sinha,10.280757097791797
Tum Haseen Main Jawan,1970,148,"Comedy, Romance",7.0,87,Bhappi Sonie,Dharmendra,Hema Malini,Rajendranath Malhotra,1.6730769230769231
Tum Ho Yaara,2011,135,Drama,3.9,24,Dr. Jay,Natty Kumar,Ganesh Venkatraman,Kalpana Pandit,0.06722689075630252
Tum Mere Ho,1990,129,"Fantasy, Horror, Romance",4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani,10.71951219512195
Tum Mile,2009,140,"Drama, Romance",5.0,1530,Kunal Deshmukh,Emraan Hashmi,Soha Ali Khan,Prerna Chawla,4.297752808988764
Tum Milo Toh Sahi,2010,128,"Comedy, Drama",5.6,463,Kabir Sadanand,Nana Patekar,Dimple Kapadia,Sunil Shetty,0.8122807017543859
Tum Se Achcha Kaun Hai,2002,150,"Drama, Musical, Romance",4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma,0.4499437570303712
Tum: A Dangerous Obsession,2004,150,"Drama, Romance, Thriller",2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor,0.5416666666666666
Tumbbad,2018,104,"Drama, Fantasy, Horror",8.3,32920,Rahi Anil Barve,Anand Gandhi,Adesh Prasad,Sohum Shah,127.35009671179884
Tumhare Bina,1982,139,"Drama, Family",5.6,11,Satyen Bose,Suresh Oberoi,Swaroop Sampat,Master Ravi,0.15714285714285714
Tumhari Kassam,1978,136,Romance,6.1,19,Ravi Chopra,Jeetendra,Navin Nischol,Moushumi Chatterjee,0.38
Tumhari Sulu,2017,150,"Comedy, Drama",7.0,4761,Suresh Triveni,Vidya Balan,Manav Kaul,Neha Dhupia,34.75182481751825
Tumko Na Bhool Paayenge,2002,160,"Action, Romance, Thriller",5.6,2787,Pankaj Parashar,Pankaj Dheer,Arbaaz Khan,Salman Khan,6.269966254218223
Tumsa Nahin Dekha,1957,156,"Musical, Romance",7.0,121,Nasir Hussain,Shammi Kapoor,Ameeta,Pran,4.172413793103448
Tumsa Nahin Dekha,2004,128,"Musical, Romance",4.5,717,Anurag Basu,Emraan Hashmi,Dia Mirza,Anupam Kher,2.1339285714285716
Tumse Achha Kaun Hai,1969,108,"Comedy, Drama, Romance",6.5,80,Pramod Chakravorty,Shammi Kapoor,Babita Kapoor,Mehmood,1.9047619047619047
Tunnu Ki Tina,1996,120,"Comedy, Drama",5.9,16,Paresh Kamdar,Sunil Barve,Rohini Hattangadi,Rajeshwari Sachdev,0.07960199004975124
Turning 30!!!,2011,121,"Comedy, Drama, Romance",5.1,369,Alankrita Shrivastava,Gul Panag,Purab Kohli,Sid Makkar,1.0336134453781514
Turup (Checkmate),2017,72,Drama,8.1,43,Ektara Collective,Moulina Midde,Sheela Rawat,Madhu Bhagat,0.31386861313868614
Tutak Tutak Tutiya,2016,138,"Comedy, Horror",5.5,744,A.L. Vijay,Sonu Sood,Rajiv Thakur,Rj Ajay,1.8461538461538463
Tutiya Dil,2012,127,Romance,5.0,34,Amit Khanna,Sidhant Kapur,Iris Maity,Suzanna Mukherjee,0.08854166666666667
